year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment,cik_str
2021,BOSTON SCIENTIFIC CORP,885725,3841,0.0415430267062314,0.2649811628673758,0.0345821325648415,0.7245627132554849,0.0380067567567567,0.2160950254648924,0.0230436869899183,0.2331883097843577,0.034293900754437,0.3597068028430277,0000885725
2022,BOSTON SCIENTIFIC CORP,885725,3841,0.0405727923627685,-0.1275126751074019,0.0405797101449275,0.7386511415243149,0.0378947368421052,-0.065930994020568,0.0067189249720044,0.2682204162701964,0.0314415410804514,0.2033569721666353,0000885725
2023,BOSTON SCIENTIFIC CORP,885725,3841,0.036144578313253,-0.0692161403596401,0.0432276657060518,0.7558335845669111,0.0321888412017167,-0.0692161403596401,0.0037926675094816,0.3457949366420507,0.0288384381826258,0.2407990601224204,0000885725
2018,O REILLY AUTOMOTIVE INC,898173,5531,0.0422535211267605,0.2386660364766915,0.09009009009009,0.8499405547976494,0.0401069518716577,0.5824564665555954,0.0119047619047619,-0.2035878270864486,0.0460888312483175,0.3668688076858719,0000898173
2019,O REILLY AUTOMOTIVE INC,898173,5531,0.0423131170662905,0.3029338451723257,0.0499367888748419,0.509437195296529,0.0420769919427036,0.2823733617650701,0.0370269534440511,0.3173859039431109,0.0428384628319718,0.3530325765442589,0000898173
2020,O REILLY AUTOMOTIVE INC,898173,5531,0.03315649867374,0.2833480837941169,0.0406147091108671,0.6220098876872578,0.0241935483870967,-0.0898575360576311,0.0246418338108882,0.3157886303961277,0.030651647495648,0.2828222664549679,0000898173
2021,O REILLY AUTOMOTIVE INC,898173,5531,0.03743961352657,0.2141496354053097,0.049136786188579,0.6906413113748705,0.035799522673031,-0.3014250700672468,0.0323584318606098,0.1714263533671888,0.0386835885621974,0.1936980575200305,0000898173
2022,O REILLY AUTOMOTIVE INC,898173,5531,0.0415224913494809,0.1479123545189698,0.0875912408759124,0.8532453452547392,0.0256410256410256,0.0524466514587402,0.0220264317180616,-0.345132377743721,0.0441952973961201,0.1771179933721821,0000898173
2023,O REILLY AUTOMOTIVE INC,898173,5531,0.037593984962406,0.2308320395648479,0.0895522388059701,0.8534233892957369,0.0257731958762886,0.4283754080533981,0.0106837606837606,-0.1805162370204925,0.0409007950821063,0.3330286499733726,0000898173
2018,"PENN Entertainment, Inc.",921738,7011,0.1122715404699739,0.7495912905176019,0.0732044198895027,0.6617830328924476,0.0,0.0,0.0,0.0,0.0463689900898691,0.3528435808525123,0000921738
2019,"PENN Entertainment, Inc.",921738,7011,0.015552099533437,0.3348996184766292,0.1027397260273972,0.7148304430147012,0.027027027027027,0.456268310546875,0.0,0.0,0.0363297131469653,0.3764995930095514,0000921738
2020,"PENN Entertainment, Inc.",921738,7011,0.0,0.0,0.0488215488215488,0.6868497713886458,0.0706521739130434,0.700813164218114,0.0,0.0,0.029868430683648,0.3469157339016899,0000921738
2021,"PENN Entertainment, Inc.",921738,7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000921738
2022,"PENN Entertainment, Inc.",921738,7011,0.010351966873706,0.7584869593381882,0.0149253731343283,0.1664449423551559,0.0099601593625498,0.8067640334367752,0.0075700227100681,0.646306999772787,0.010701880520163,0.5945007337257266,0000921738
2023,"PENN Entertainment, Inc.",921738,7011,0.0,0.0,0.0881720430107526,0.7948697586884585,0.0106609808102345,0.6851527035236359,0.0058608058608058,0.5714678512886167,0.0261734574204482,0.5128725783751777,0000921738
2018,PPL Corp,922224,4911,0.1855203619909502,0.0519424614201231,0.3348148148148148,0.2529949583607701,0.2591687041564792,0.1902838976913184,0.0,0.0,0.194875970240561,0.1238053293680529,0000922224
2019,PPL Corp,922224,4911,0.3724604966139955,0.1036411973224444,0.3172043010752688,0.6980638361962165,0.2914540816326531,0.1948039800222123,0.0,0.0,0.2452797198304793,0.2491272533852183,0000922224
2020,PPL Corp,922224,4911,0.2830578512396694,0.1088737795115822,0.2666666666666666,0.692462145923995,0.2234777150031387,0.2172712585522552,0.0,0.0,0.1933005582273687,0.2546517959969581,0000922224
2021,PPL Corp,922224,4911,0.4342105263157895,0.1099913231322936,0.2967032967032967,0.713676935751681,0.2784911717495987,0.198128154313444,0.0,0.0,0.2523512486921712,0.2554491032993546,0000922224
2022,PPL Corp,922224,4911,0.4697802197802198,0.0943379412072966,0.3043478260869565,0.7189790432873581,0.2025547445255474,0.2138618123759557,0.1726984126984127,0.1744751053150086,0.2873453007727841,0.3004134755464048,0000922224
2023,PPL Corp,922224,4911,0.5154061624649859,0.1306770137187255,0.3149171270718232,0.7303694642818811,0.2257425742574257,0.2382233560967602,0.1804158283031522,0.1835479532960511,0.3091204230243468,0.3207044468483545,0000922224
2018,"DOLLAR TREE, INC.",935703,5331,0.1129032258064516,-0.2146953301770346,0.0827067669172932,0.1995765539732846,0.0633802816901408,0.1233428150277446,0.0478359908883826,0.2133381649970062,0.076706566325567,0.0803905509552502,0000935703
2019,"DOLLAR TREE, INC.",935703,5331,0.0854700854700854,-0.1931611962616443,0.0668257756563245,0.2837271566635796,0.0559796437659033,0.177220962010324,0.0291005291005291,0.2741254026239568,0.0593440084982106,0.135478081259054,0000935703
2020,"DOLLAR TREE, INC.",935703,5331,0.0441176470588235,-0.0631375846763451,0.0590717299578059,0.5420481964413609,0.0512249443207126,0.3291335518107466,0.027063599458728,0.1292465863749385,0.0453694801990175,0.2343226874876752,0000935703
2021,"DOLLAR TREE, INC.",935703,5331,0.0795454545454545,-0.1635151154228619,0.0691144708423326,0.5316776026738808,0.0545229244114002,0.3634981897405602,0.0237388724035608,0.180931645212695,0.056730430550687,0.2281480805510685,0000935703
2022,"DOLLAR TREE, INC.",935703,5331,0.037117903930131,0.1446970030665397,0.0,0.0,0.0316205533596837,-0.2303019287064671,0.0106382978723404,0.1810296714305877,0.0198441887905388,0.023856186447665,0000935703
2023,"DOLLAR TREE, INC.",935703,5331,0.0401459854014598,0.2850420303981412,0.0,0.0,0.0260586319218241,-0.0141455931589007,0.0070175438596491,0.4038108196109533,0.0183055402957332,0.1686768142125484,0000935703
2018,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0179640718562874,0.4570668339729309,0.0258215962441314,0.902452593499964,0.0125628140703517,0.5064984381198883,0.0,0.0,0.0140871205426926,0.4665044663981958,0000946581
2019,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0070422535211267,0.1472001373767852,0.032119914346895,0.7886599838733673,0.0193798449612403,0.5236071288585663,0.0,0.0,0.0146355032073155,0.3648668125271797,0000946581
2020,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0,0.0,0.016867469879518,0.6788644982235772,0.0144927536231884,0.4243552312254905,0.0,0.0,0.0078400558756766,0.2758049323622669,0000946581
2021,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0047846889952153,0.0247217640280723,0.0257936507936507,0.7532114581419871,0.010752688172043,0.0422599489490191,0.0,0.0,0.0103327569902272,0.2050482927797696,0000946581
2022,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0134566862910008,0.6060017044655979,0.0,0.0,0.0028011204481792,0.3260599374771118,0.0,0.0,0.004064451684795,0.2330154104856774,0000946581
2023,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.031578947368421,-0.2104786671698093,0.0284005979073243,0.7118462386884188,0.0061162079510703,0.1147067323327064,0.0,0.0,0.0165239383067039,0.1540185759628289,0000946581
2018,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0627674750356633,0.2151601676913825,0.0403225806451612,0.2061256223047773,0.0405405405405405,0.2061256223047773,0.0359076490553412,0.1568528530752342,0001001250
2019,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001001250
2020,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0001001250
2021,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.031591737545565,0.2234543248151357,0.0078979343863912,0.0558635812037839,0001001250
2022,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.059880239520958,0.6669192925095558,0.018348623853211,0.8899615406990051,0.0,0.0,0.0195572158435422,0.3892202083021402,0001001250
2023,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0,0.0,0.0238095238095238,0.8854770064353943,0.0,0.0,0.0059523809523809,0.2213692516088485,0001001250
2018,FIRSTENERGY CORP,1031296,4911,0.3245382585751979,0.6405837216634092,0.3047508690614137,0.2052165296410313,0.0,0.0,0.0,0.0,0.1573222819091529,0.2114500628261101,0001031296
2019,FIRSTENERGY CORP,1031296,4911,0.3510971786833856,0.6513576585732933,0.3833333333333333,-0.1196340827838234,0.0,0.0,0.0,0.0,0.1836076280041797,0.1329308939473674,0001031296
2020,FIRSTENERGY CORP,1031296,4911,0.2738853503184713,0.0253670794759378,0.2279202279202279,0.7416780037805438,0.2284482758620689,0.3385530940005146,0.1899736147757255,0.1903809525969403,0.2300568672191234,0.3239947824634842,0001031296
2021,FIRSTENERGY CORP,1031296,4911,0.2620689655172414,0.069338737643863,0.2165242165242165,0.7022341791736452,0.0,0.0,0.1697381183317168,0.163556864266949,0.1620828250932937,0.2337824452711143,0001031296
2022,FIRSTENERGY CORP,1031296,4911,0.2023121387283237,0.0702534600027969,0.2411924119241192,0.7034994790937459,0.1976744186046511,0.145380123647896,0.157942238267148,0.1690982506903154,0.1997803018810605,0.2720578283586886,0001031296
2023,FIRSTENERGY CORP,1031296,4911,0.1768292682926829,0.2048561850498462,0.2955665024630542,0.6343489623473336,0.2023233301064859,0.1399789833013663,0.15625,0.1532694351124136,0.2077422752155557,0.2831133914527399,0001031296
2018,INTUITIVE SURGICAL INC,1035267,3842,0.0,0.0,0.0165460186142709,0.4800414876081049,0.0169014084507042,0.4735008192559083,0.0131278538812785,0.2750917534627344,0.0116438202365634,0.3071585150816869,0001035267
2019,INTUITIVE SURGICAL INC,1035267,3842,0.0133037694013303,0.159709881991148,0.0189003436426116,0.5966027399355714,0.0,0.0,0.0052724077328646,0.1899116014440854,0.0093691301942016,0.2365560558427012,0001035267
2020,INTUITIVE SURGICAL INC,1035267,3842,0.0129151291512915,0.0280276749815259,0.0151285930408472,0.8775598935782909,0.0096308186195826,0.5044173238178095,0.0017211703958691,-0.1013773307204246,0.0098489278018976,0.3271568904143004,0001035267
2021,INTUITIVE SURGICAL INC,1035267,3842,0.0146252285191956,0.016483087092638,0.0253521126760563,0.8257798970573478,0.0141065830721003,0.3685276408990224,0.0015105740181268,-0.1013773307204246,0.0138986245713697,0.2773533235821458,0001035267
2022,INTUITIVE SURGICAL INC,1035267,3842,0.011182108626198,0.0255382486752101,0.03475935828877,0.7560081295669079,0.0081967213114754,-0.2569976598024368,0.0012562814070351,-0.1013773307204246,0.0138486174083696,0.1057928469298141,0001035267
2023,INTUITIVE SURGICAL INC,1035267,3842,0.0098522167487684,-0.0031069765488306,0.0288461538461538,0.7982972608879209,0.0105421686746987,-0.5037162857396262,0.0013297872340425,-0.1013773307204246,0.0126425816259159,0.0475241669697598,0001035267
2018,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.01985559566787,0.1324851766906001,0.0,0.0,0.0202702702702702,0.0482581613792313,0.0,0.0,0.010031466484535,0.0451858345174578,0001058290
2019,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0168067226890756,0.4096890641376376,0.0,0.0,0.0190839694656488,0.2565292045474052,0.0,0.0,0.0089726730386811,0.1665545671712607,0001058290
2020,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0333333333333333,0.8548753678798675,0.0226244343891402,0.8548753678798675,0.0114068441064638,0.0525633792082468,0.0,0.0,0.0168411529572343,0.4405785287419955,0001058290
2021,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0344827586206896,0.5798448870579401,0.021551724137931,0.8542236864566803,0.0357142857142857,0.0543594650392021,0.0,0.0,0.0229371921182266,0.3721070096384556,0001058290
2022,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0597826086956521,-0.1191473086787895,0.058252427184466,0.8590632826089859,0.0123456790123456,0.2816756218671798,0.0,0.0,0.0325951787231159,0.255397898949344,0001058290
2023,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,7371,0.0224719101123595,-0.247563898563385,0.0517241379310344,0.8557572762171427,0.009009009009009,0.5268473923206329,0.0,0.0,0.0208012642631007,0.2837601924935976,0001058290
2018,Booking Holdings Inc.,1075531,4724,0.0063291139240506,-0.1653999090194702,0.0228873239436619,0.8952676653862,0.0107719928186714,0.2931213229894638,0.0,0.0,0.009997107671596,0.2557472698390484,0001075531
2019,Booking Holdings Inc.,1075531,4724,0.0081967213114754,-0.1653999090194702,0.016750418760469,0.8795292228460312,0.0095923261390887,0.4431827366352081,0.0,0.0,0.0086348665527582,0.2893280126154423,0001075531
2020,Booking Holdings Inc.,1075531,4724,0.0,0.0,0.0132547864506627,0.8701129522588518,0.0051194539249146,0.3812216718991597,0.0,0.0,0.0045935600938943,0.3128336560395028,0001075531
2021,Booking Holdings Inc.,1075531,4724,0.005050505050505,-0.2924042046070099,0.0166112956810631,0.919134086370468,0.0042553191489361,0.1161878407001495,0.0,0.0,0.006479279970126,0.1857294306159019,0001075531
2022,Booking Holdings Inc.,1075531,4724,0.0169491525423728,-0.1254794001579284,0.0223752151462994,0.6259352649347141,0.0,0.0,0.0,0.0,0.009831091922168,0.1251139661941964,0001075531
2023,Booking Holdings Inc.,1075531,4724,0.0064516129032258,0.3030198514461517,0.024390243902439,0.626022673988094,0.0,0.0,0.0,0.0,0.0077104642014162,0.2322606313585614,0001075531
2018,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0241935483870967,0.066453605890274,0.0415094339622641,0.554429407146844,0.0,0.0,0.0,0.0,0.0164257455873402,0.1552207532592795,0001086222
2019,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0215827338129496,0.066453605890274,0.0445344129554655,0.6167978535998951,0.0,0.0,0.0,0.0,0.0165292866921038,0.1708128648725423,0001086222
2020,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0149253731343283,0.4733085371553898,0.0330882352941176,0.5383120112948947,0.0,0.0,0.0,0.0,0.0120034021071115,0.2529051371125711,0001086222
2021,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0150375939849624,0.4820858873426914,0.0348101265822784,0.6345471577210859,0.0,0.0,0.0,0.0,0.0124619301418102,0.2791582612659443,0001086222
2022,AKAMAI TECHNOLOGIES INC,1086222,7389,0.008,0.0589556917548179,0.0336134453781512,0.5520496641596159,0.0121951219512195,0.1683377519249916,0.0029585798816568,-0.2653014212846756,0.0141917868027568,0.1285104216386874,0001086222
2023,AKAMAI TECHNOLOGIES INC,1086222,7389,0.0078125,0.0554806925356388,0.0326409495548961,0.6082038066603921,0.0104166666666666,0.0811697635799646,0.0052447552447552,-0.2496321400006612,0.0140287178665795,0.1238055306938335,0001086222
2018,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0274509803921568,0.6684510984591076,0.0219780219780219,0.0374182276427745,0.0096618357487922,0.3516587298363447,0.0188857412653446,0.4612484717741608,0.0194941448460789,0.379694131928097,0001091667
2019,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0227272727272727,0.5462794601917267,0.0333333333333333,-0.0329333618283271,0.0094043887147335,0.1990956515073776,0.018018018018018,0.3829676918685436,0.0208707531983394,0.2738523604348302,0001091667
2020,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0093896713615023,0.7616117298603058,0.0121951219512195,0.1778476387262344,0.005813953488372,0.4205006659030914,0.0114942528735632,0.3893578160892833,0.0097232499186642,0.4373294626447287,0001091667
2021,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0101010101010101,0.7616117298603058,0.0172413793103448,0.1778476387262344,0.007168458781362,0.4205006659030914,0.0146726862302483,0.3439007997512817,0.0122958836057413,0.4259652085602283,0001091667
2022,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.016826923076923,0.3283048123121261,0.0222222222222222,0.6432633697986603,0.0035211267605633,0.1778476387262344,0.0,0.0,0.0106425680149271,0.2873539552092552,0001091667
2023,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,4841,0.0202247191011235,0.4127122635642687,0.0162162162162162,0.5935381849606832,0.0040816326530612,0.1778476387262344,0.0,0.0,0.0101306419926002,0.2960245218127966,0001091667
2018,Edwards Lifesciences Corp,1099800,3842,0.0303030303030303,0.0550584259132544,0.125,0.96211576461792,0.0196078431372549,0.2058014559249083,0.0048899755501222,0.3815703180929025,0.0449502122476018,0.4011364911372463,0001099800
2019,Edwards Lifesciences Corp,1099800,3842,0.029126213592233,0.0721336503823598,0.125,0.96211576461792,0.0158730158730158,0.0798587277531623,0.0047318611987381,0.2005637673040231,0.0436827726659967,0.3286679775143662,0001099800
2020,Edwards Lifesciences Corp,1099800,3842,0.0171673819742489,0.267132967710495,0.0,0.0,0.0035714285714285,0.5602704882621765,0.0064308681672025,0.5067735686898232,0.00679241967822,0.3335442561656236,0001099800
2021,Edwards Lifesciences Corp,1099800,3842,0.0119047619047619,0.3136021792888641,0.0518134715025906,0.9381608903408052,0.0,0.0,0.0070093457943925,0.5276509548226992,0.0176818948004362,0.444853506113092,0001099800
2022,Edwards Lifesciences Corp,1099800,3842,0.0158730158730158,0.267132967710495,0.0526315789473684,0.9422268650748512,0.0036630036630036,0.0863616317510604,0.0067720090293453,0.4484865988294284,0.0197349018781833,0.4360520158414588,0001099800
2023,Edwards Lifesciences Corp,1099800,3842,0.0148148148148148,0.267132967710495,0.0502283105022831,0.942183873870156,0.0,0.0,0.0044004400440044,0.5940602831542492,0.0173608913402755,0.450844281183725,0001099800
2018,"Mondelez International, Inc.",1103982,2099,0.1842105263157894,0.0887833775686366,0.0737704918032786,0.630301402674781,0.0228915662650602,0.4227087158513696,0.0137711864406779,0.291491554906735,0.0736609427062015,0.3583212627503805,0001103982
2019,"Mondelez International, Inc.",1103982,2099,0.2358974358974359,0.0712306225753348,0.1037037037037037,0.7701052299567631,0.0146520146520146,0.2908104031036297,0.0099447513812154,0.2899319835835033,0.0910494764085924,0.3555195598048077,0001103982
2020,"Mondelez International, Inc.",1103982,2099,0.1394230769230769,-0.0178223849627478,0.0822368421052631,0.7608032397925854,0.0,0.0,0.0103359173126615,0.2004633760079741,0.0579989590852504,0.2358610577094529,0001103982
2021,"Mondelez International, Inc.",1103982,2099,0.1976284584980237,-0.1481871378421783,0.1081081081081081,0.6261034638413953,0.0,0.0,0.0091383812010443,0.0031064993568829,0.078718736951794,0.1202557063390249,0001103982
2022,"Mondelez International, Inc.",1103982,2099,0.1409691629955947,-0.0340998744941316,0.1314285714285714,0.6215589854299374,0.0087209302325581,0.3760454580187797,0.0064516129032258,-0.2905522435903549,0.0718925693899875,0.1682380813410576,0001103982
2023,"Mondelez International, Inc.",1103982,2099,0.1170731707317073,0.0262440959922969,0.1327433628318584,0.642577330271403,0.0144404332129963,0.328748682513833,0.0013755158184319,-0.0040442422032356,0.0664081206487485,0.2483814666435743,0001103982
2018,EXELON CORP,1109357,4931,0.1428571428571428,0.4619273133575916,0.5419198055893074,0.3839536178940614,0.5681818181818182,0.1419509468475977,0.3034384969868841,0.2857568355779833,0.3890993159037881,0.3183971784193086,0001109357
2019,EXELON CORP,1109357,4931,0.1428571428571428,0.4619273133575916,0.5892575039494471,0.3826666735212541,0.5614035087719298,0.1640983606339432,0.3190524193548387,0.2995780562823064,0.4031426437333396,0.3270676009487738,0001109357
2020,EXELON CORP,1109357,4931,0.2661691542288557,0.4230779764529701,0.4301675977653631,0.3910844523048439,0.4347826086956521,0.1336805133521557,0.243864229765013,0.2958675550049613,0.343745897613721,0.3109276242787328,0001109357
2021,EXELON CORP,1109357,4931,0.0,0.0,0.4556521739130434,0.2683581200762445,0.4482758620689655,0.0692781344629251,0.2302423603793466,0.2622313752761899,0.2835425990903389,0.1499669074538399,0001109357
2022,EXELON CORP,1109357,4931,0.5924528301886792,0.1228768017237923,0.2863247863247863,0.7309211108889153,0.2109004739336493,0.1884762904282366,0.1244979919678714,0.1811639863894694,0.3035440206037466,0.3058595473576034,0001109357
2023,EXELON CORP,1109357,4931,0.5725190839694656,0.1310179117073615,0.2954545454545454,0.7575603791154348,0.2165605095541401,0.1627151413437198,0.1279863481228668,0.1898947132792737,0.3031301217752545,0.3102970363614474,0001109357
2018,NISOURCE INC.,1111711,4931,0.6075949367088608,0.0105189852571735,0.3070866141732283,0.4765704392861479,0.2131147540983606,0.1862426799698135,0.1462418300653594,0.2925399702729127,0.3185095337614523,0.2414680186965119,0001111711
2019,NISOURCE INC.,1111711,4931,0.5764705882352941,0.0142825480018343,0.2611464968152866,0.4870912538296202,0.2240566037735849,0.2248371552479894,0.1398013750954927,0.2868963871660128,0.3003687659799146,0.2532768360613642,0001111711
2020,NISOURCE INC.,1111711,4931,0.3923076923076923,0.0137409757749707,0.2758620689655172,0.4561681393533945,0.0,0.0,0.105125977410947,0.2416008753655863,0.1933239346710391,0.1778774976234878,0001111711
2021,NISOURCE INC.,1111711,4931,0.3294797687861271,-0.039021683497387,0.2543859649122807,0.5138130135159811,0.2625,-0.1764735494341169,0.1012987012987013,0.1846380727922814,0.2369161087492773,0.1207389633441896,0001111711
2022,NISOURCE INC.,1111711,4931,0.2831050228310502,0.4919338581572857,0.1666666666666666,-0.0696693584322929,0.1538461538461538,0.0934629635885357,0.0988372093023255,0.1838739825796116,0.175613763161549,0.174900361473285,0001111711
2023,NISOURCE INC.,1111711,4931,0.3063291139240506,0.5066120553730933,0.2941176470588235,0.3106822870671749,0.0588235294117647,0.572791576385498,0.1038771031455742,0.1606212427944574,0.1907868483850532,0.3876767904050559,0001111711
2018,INSULET CORP,1145197,3841,0.0,0.0,0.0152505446623093,0.7945892406361443,0.00625,-0.0664141252636909,0.0,0.0,0.0053751361655773,0.1820437788431133,0001145197
2019,INSULET CORP,1145197,3841,0.0071174377224199,0.2772445529699325,0.0136363636363636,0.902731309334437,0.0047619047619047,-0.4018111228942871,0.0054945054945054,0.0718268305063247,0.0077525529037984,0.2124978924791017,0001145197
2020,INSULET CORP,1145197,3841,0.006060606060606,-0.083670824766159,0.0109890109890109,0.972930073738098,0.0,0.0,0.0,0.0,0.0042624042624042,0.2223148122429847,0001145197
2021,INSULET CORP,1145197,3841,0.0058997050147492,-0.0884929522871971,0.0111731843575419,0.9732657819986344,0.0,0.0,0.0,0.0,0.0042682223430727,0.2211932074278593,0001145197
2022,INSULET CORP,1145197,3841,0.0086705202312138,-0.0653617655237515,0.0115606936416184,0.7665333524346352,0.0,0.0,0.0,0.0,0.005057803468208,0.1752928967277209,0001145197
2023,INSULET CORP,1145197,3841,0.0093457943925233,-0.0773341680566469,0.0121951219512195,0.7665159031748772,0.0,0.0,0.0,0.0,0.0053852290859357,0.1722954337795575,0001145197
2018,ADVANCE AUTO PARTS INC,1158449,5531,0.25,-0.0814241245388984,0.0789473684210526,0.7031212653964758,0.1,-0.0814241245388984,0.0,0.0,0.1072368421052631,0.1350682540796697,0001158449
2019,ADVANCE AUTO PARTS INC,1158449,5531,0.0,0.0,0.25,-0.0659016519784927,0.1,-0.0659016519784927,0.0,0.0,0.0875,-0.0329508259892463,0001158449
2020,ADVANCE AUTO PARTS INC,1158449,5531,0.0,0.0,0.2,-0.0659011006355285,0.0666666666666666,-0.0659011006355285,0.0,0.0,0.0666666666666666,-0.0329505503177642,0001158449
2021,ADVANCE AUTO PARTS INC,1158449,5531,0.2,-0.0659011006355285,0.0714285714285714,0.653441243405853,0.1,-0.0659011006355285,0.0,0.0,0.0928571428571428,0.1304097605336989,0001158449
2022,ADVANCE AUTO PARTS INC,1158449,5531,0.1919191919191919,0.4044636397769576,0.0725388601036269,0.657415932310479,0.0408163265306122,0.5489887124858797,0.0,0.0,0.0763185946383577,0.4027170711433291,0001158449
2023,ADVANCE AUTO PARTS INC,1158449,5531,0.2142857142857142,0.3194219870936303,0.0582010582010582,0.7627885287458246,0.0118343195266272,0.1900124084204435,0.0,0.0,0.0710802730033499,0.3180557310649746,0001158449
2023,ADVANCE AUTO PARTS INC NT,1158449,5531,0.2142857142857142,0.3194219870936303,0.0582010582010582,0.7627885287458246,0.0118343195266272,0.1900124084204435,0.0,0.0,0.0710802730033499,0.3180557310649746,0001158449
2018,CARMAX INC,1170010,5521,0.0473372781065088,0.1394221726804971,0.0257731958762886,0.7120791256427765,0.0190274841437632,0.1420100372698572,0.0206043956043956,0.2548841671397289,0.028185588432739,0.3120988756832149,0001170010
2019,CARMAX INC,1170010,5521,0.0515463917525773,0.1844465866684913,0.0234741784037558,0.7120791256427765,0.0172413793103448,0.5042422944679856,0.0221498371335504,0.3956602541181971,0.0286029466500571,0.4491070652243626,0001170010
2020,CARMAX INC,1170010,5521,0.0803212851405622,-0.1583076972514391,0.0197044334975369,0.8081026747822762,0.0325732899022801,0.0840896335740884,0.0264150943396226,0.1073072119837715,0.0397535257200004,0.2102979557721742,0001170010
2021,CARMAX INC,1170010,5521,0.0843373493975903,-0.1478667026385665,0.0306122448979591,0.8074050545692444,0.0386869871043376,0.0436521766029975,0.0291693088142041,0.0597198987582131,0.0457014725535228,0.1907276068229721,0001170010
2022,CARMAX INC,1170010,5521,0.0785123966942148,-0.1675217887386679,0.0333333333333333,0.640318534203938,0.0211640211640211,-0.2528414102271199,0.0,0.0,0.0332524377978923,0.0549888338095375,0001170010
2023,CARMAX INC,1170010,5521,0.0826446280991735,-0.0697970585431903,0.0779816513761468,0.5919367649099406,0.0342105263157894,-0.0940814127142612,0.022530329289428,0.2463278455229905,0.0543417837701344,0.1685965347938698,0001170010
2018,WYNN RESORTS LTD,1174922,7011,0.0149253731343283,0.5057655833661556,0.0425531914893617,0.8252666150219738,0.0281954887218045,0.3214599599440892,0.0117924528301886,0.5548902012407779,0.0243666265439208,0.5518455898932492,0001174922
2019,WYNN RESORTS LTD,1174922,7011,0.0482315112540192,-0.1199276129404703,0.0509383378016085,0.828404223056216,0.0112676056338028,0.5714903175830841,0.0159705159705159,0.5338868894256078,0.0316019926649866,0.4534634542811093,0001174922
2020,WYNN RESORTS LTD,1174922,7011,0.0439560439560439,0.0391207267530262,0.0367454068241469,0.8725506791046688,0.0154639175257731,0.4357509762048721,0.0081411126187245,0.770863726735115,0.0260766202311721,0.5295715271994206,0001174922
2021,WYNN RESORTS LTD,1174922,7011,0.0408163265306122,-0.1019229010811873,0.0358974358974358,0.8323291178260531,0.0272479564032697,0.2524291411042213,0.0057142857142857,0.6829210910946131,0.0274190011364009,0.416439112235925,0001174922
2022,WYNN RESORTS LTD,1174922,7011,0.0477611940298507,-0.1831356342881918,0.0437158469945355,0.8512432221323252,0.0078534031413612,0.0936495463053385,0.0044313146233382,0.503775916993618,0.0259404396972714,0.3163832627857724,0001174922
2023,WYNN RESORTS LTD,1174922,7011,0.0521172638436482,-0.1802606824785471,0.0485714285714285,0.8590146776507882,0.0165094339622641,0.0494566517216818,0.0037641154328732,0.3020946731170018,0.0302405604525535,0.2575763300027312,0001174922
2018,"Fortinet, Inc.",1262039,3577,0.0119047619047619,0.4931526631116867,0.0,0.0,0.0042105263157894,0.3628126755356788,0.0,0.0,0.0040288220551378,0.2139913346618414,0001262039
